Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,Winter,Tangail,70900.0,145400,987.2,6502328.0,8889.0,2.0507757404795486
Maize,Monsoon,Narsingdi,126000.0,460000,-417.3,15020960.0,29580.0,3.6507936507936507
Maize,Winter,Barisal,171547.0,1284319,1333.4,27464912.72,57472.39,7.486688779168391
Maize,Monsoon,Jamalpur,10810.0,20720,1275.4,-2703664.8,-9729.9,1.9167437557816835
Maize,Winter,Narayanganj,158323.0,1059526,370.9,21926373.12,51162.74,6.692179910688908
Maize,Winter,Jamalpur,209.0,268,2239.340909,-964988.32,-2931.03,1.2822966507177034
Maize,Summer,Natore,74.0,147,219.5999999999999,-4991982.84,-14984.46,1.9864864864864864
Maize,Monsoon,Satkhira,63570.0,125160,1150.9,8185229.300000001,14163.900000000001,1.9688532326569137
Maize,Monsoon,Faridpur,20078.0,48000,-256.0,-869121.8599999999,-3578.9399999999996,2.390676362187469
Maize,Summer,Chittagong,9056.0,27678,717.7,-1018872.96,-4098.24,3.056316254416961
Maize,Monsoon,Sirajganj,93955.0,122611,201.39999999999998,4894719.85,11488.75,1.3049970730668938
Maize,Summer,Natore,89.0,182,1153.3,-989327.12,-2981.31,2.044943820224719
Maize,Winter,Jessore,407000.0,2513000,768.7,60375600.0,123170.0,6.174447174447175
Maize,Winter,Dinajpur,79664.0,169660,-194.39999999999998,8026077.4399999995,14289.119999999999,2.1296947178148224
Maize,Summer,Natore,89.0,182,753.3,-2989327.12,-8981.31,2.044943820224719
Maize,Winter,Narayanganj,145886.0,183156,-487.6,15357029.5,30060.1,1.2554734518733806
Maize,Monsoon,Jessore,305100.0,791500,327.5,26036367.0,85581.0,2.594231399541134
Maize,Monsoon,Brahmanbaria,295351.0,543061,1048.1,34418491.92,59023.71,1.8386970079667921
Maize,Autumn,Gazipur,111982.0,284745,691.9000000000001,15601330.02,17875.68,2.5427747316533016
Maize,Winter,Dinajpur,106100.0,199900,290.5,14773872.0,26013.0,1.884071630537229
Maize,Winter,Tangail,70900.0,145400,787.2,5502328.0,5889.0,2.0507757404795486
Maize,Monsoon,Dinajpur,459500.0,412500,519.8,48782230.0,93495.0,0.8977149075081611
Maize,Monsoon,Jessore,430544.0,1107165,535.6,40266504.48,105941.44,2.57154901705749
Maize,Monsoon,Bogra,854518.0,2380688,249.5,124861314.4,252900.58000000002,2.7860009970533097
Maize,Summer,Gazipur,1585.0,3455,1103.4,-1809926.8,-5667.15,2.1798107255520507
Maize,Summer,Gazipur,276.0,240,357.0999999999999,-4972731.2,-14919.96,0.8695652173913043
Maize,Winter,Narayanganj,104342.0,693800,-273.5,11479371.84,16432.86,6.649287918575454
Maize,Monsoon,Pabna,2018.0,2030,1404.2,-2685555.24,-8656.94,1.0059464816650148
Maize,Monsoon,Narsingdi,162000.0,417000,-235.60000000000002,14193060.0,34740.0,2.574074074074074
Maize,Summer,Mymensingh,151459.0,364449,732.5,11964149.2,34923.11,2.4062551581616147
Maize,Monsoon,Rajshahi,17048.0,25138,4302.0,274203.2000000002,-3272.32,1.4745424683247301
Maize,Monsoon,Natore,25472.0,38284,1164.7,2267069.4400000004,2405.76,1.5029836683417086
Maize,Monsoon,Kaptai,38577.0,52511,1528.5,939869.0099999998,1030.0200000000004,1.361199678564948
Maize,Winter,Narayanganj,104342.0,693800,-273.5,11479371.84,16432.86,6.649287918575454
Maize,Winter,Barisal,17363.0,81620,1007.5,-2683775.8,-12221.92,4.700800552899844
Maize,Autumn,Barisal,56185.0,151542,830.0,3845766.4000000004,6350.299999999999,2.697196760701255
Maize,Monsoon,Kushtia,674808.0,982139,-14.200000000000045,102148582.6,105717.36,1.4554347310642435
Maize,Summer,Gazipur,2071.0,4226,-109.59999999999991,-6775627.859999999,-20565.09,2.0405601158860454
Maize,Winter,Mymensingh,187399.0,622294,847.0,17139059.87,42723.74,3.320690078388892
Maize,Winter,Chittagong,77654.0,260972,923.3,8359043.6,6424.639999999999,3.36070260385814
Maize,Monsoon,Kaptai,47018.0,68978,1642.9,4793630.82,6694.860000000001,1.4670551703602877
Maize,Monsoon,Narayanganj,223113.0,1458297,-59.10000000000002,28237597.37,48240.51,6.536136397251617
Maize,Monsoon,Natore,23757.0,49135,887.4000000000001,1586356.7200000002,1839.8100000000004,2.0682325209411965
Maize,Winter,Jessore,303916.0,2313946,697.0,47483486.76,63939.84,7.613768278076837
Maize,Winter,Satkhira,5000.0,7500,825.9000000000001,-1220900.0,-5150.0,1.5
Maize,Winter,Tangail,137600.0,361800,989.0,20856736.0,27024.0,2.629360465116279
Maize,Monsoon,Kaptai,37800.0,54985,2539.5,2095252.0,1938.0,1.4546296296296297
Maize,Monsoon,Jessore,314900.0,1019800,848.3,30112120.0,88321.0,3.238488409018736
Maize,Monsoon,Tangail,800500.0,1496100,401.6,117843480.0,255165.0,1.8689569019362897
Maize,Monsoon,Kushtia,665264.0,1641286,614.5,113265744.6,243147.68,2.4671198201014937
Maize,Monsoon,Rangamati,321189.0,532620,430.29999999999995,26791287.22,62085.36,1.6582759683550807
Maize,Monsoon,Rangamati,323598.0,486900,1586.5,40326700.58,68191.56,1.5046446516974765
Maize,Whole Year,Rajshahi,18025.0,39655,2048.4,604432.25,-1133.25,2.2
Maize,Summer,Gazipur,1916.0,4497,1116.9,-2755307.64,-8578.48,2.3470772442588728
Maize,Summer,Kushtia,87544.0,161869,-203.29999999999995,9824073.04,16889.52,1.8490016448871425
Maize,Summer,Chittagong,31000.0,122718,822.3,2324560.0,2470.0,3.9586451612903226
Maize,Summer,Kushtia,87544.0,161869,-3.2999999999999545,10824073.04,19889.52,1.8490016448871425
Maize,Winter,Chittagong,67807.0,161775,803.8,5196356.91,12307.89,2.3858156237556596
Maize,Summer,Barisal,55352.0,255082,1517.0,7740634.32,15266.16,4.608361034831623
Maize,Summer,Kushtia,10385.0,16398,-126.10000000000002,-2011659.55,-5780.65,1.5790081848820414
Maize,Monsoon,Jessore,305100.0,791500,327.5,26036367.0,85581.0,2.594231399541134
Maize,Whole Year,Barisal,35469.0,130390,1452.9,1375584.73,4995.389999999999,3.676167921283374
Maize,Summer,Tangail,7500.0,12500,156.0999999999999,-4286225.0,-12675.0,1.6666666666666667
Maize,Autumn,Mymensingh,241450.0,624300,805.5999999999999,35002212.5,78507.5,2.5856284945123216
Maize,Monsoon,Noakhali,35.0,783,-383.6,-3994716.4,-11988.45,22.37142857142857
Maize,Winter,Mymensingh,239586.0,1098173,697.0999999999999,38135446.72,73063.38,4.583627590927684
Maize,Summer,Tangail,28200.0,36300,409.79999999999995,-925382.0,-7386.0,1.2872340425531914
Maize,Winter,Gazipur,6505.0,17797,1033.8,-2132233.0,-7959.2,2.7358954650269025
Maize,Monsoon,Satkhira,45000.0,90000,732.0,595850.0,-300.0,2.0
Maize,Monsoon,Faridpur,13777.0,37000,-556.2,-3162148.2,-12795.68,2.6856354794222255
Maize,Monsoon,Dhaka,21297.0,17075,943.4000000000001,-432326.56000000006,-4971.99,0.8017561158848664
Maize,Monsoon,Rajshahi,17209.0,26167,2595.9,681506.3799999999,-3074.47,1.5205415770817596
Maize,Monsoon,Jessore,530919.0,1492303,461.9,86939550.88,169203.27,2.810792230076528
Maize,Summer,Natore,74.0,147,419.5999999999999,-3991982.84,-11984.46,1.9864864864864864
Maize,Monsoon,Kaptai,34504.0,50025,1674.9,283745.68000000017,1696.2399999999998,1.4498319035474148
Maize,Monsoon,Rajshahi,17209.0,26167,2195.9,-1318493.62,-9074.47,1.5205415770817596
Maize,Autumn,Gazipur,51349.0,63331,1096.6,2886884.33,9918.19,1.2333443689263666
Maize,Monsoon,Noakhali,165.0,132,-415.5,-5983698.0,-17952.15,0.8
Maize,Monsoon,Dhaka,24068.0,76998,797.7,-1522414.6800000002,-8501.64,3.1991856406847266
Maize,Monsoon,Natore,21193.0,40823,1178.9,2640109.68,4841.41,1.9262492332373897
Maize,Monsoon,Tangail,550100.0,1323000,452.79999999999995,75686304.0,40509.0,2.405017269587348
Maize,Summer,Barisal,39124.0,184380,296.0,2498887.6399999997,-2610.24,4.712708312033534
Maize,Monsoon,Narsingdi,162000.0,417000,-435.6,13193060.0,31740.0,2.574074074074074
Maize,Monsoon,Rangpur,19740.0,41800,1439.8,25155.0,-2091.0,2.1175278622087133
Maize,Monsoon,Dhaka,32264.0,105003,2172.9,4233220.8,8292.4,3.2544941730721546
Maize,Summer,Kushtia,21930.0,31514,-527.1,-3074538.0,-14491.2,1.4370269037847698
Maize,Summer,Gazipur,276.0,240,957.0999999999999,-1972731.2,-5919.96,0.8695652173913043
Maize,Autumn,Tangail,21.0,19695,556.0999999999999,-2998001.43,-8993.49,937.8571428571429
Maize,Monsoon,Kaptai,48800.0,75226,2393.2,6706008.0,13104.0,1.541516393442623
Maize,Monsoon,Jessore,535709.0,1284991,245.20000000000005,65415396.39,108855.98,2.3986735335788647
Maize,Winter,Tongi,5944.0,11324,622.7,-2035883.2,-6919.6,1.905114401076716
Maize,Winter,Tangail,239800.0,651400,801.6,35200208.0,76134.0,2.7164303586321936
Maize,Summer,Mymensingh,192263.0,926639,69.90000000000009,22780080.87,36911.01,4.819642885006475
Maize,Winter,Satkhira,1000.0,1800,911.5,-3891660.0,-11790.0,1.8
Maize,Monsoon,Natore,21692.0,36649,1380.9,2324299.0,4592.2,1.689516872579753
Maize,Summer,Kushtia,10385.0,16398,-126.10000000000002,-2011659.55,-5780.65,1.5790081848820414
Maize,Monsoon,Kushtia,907927.0,1473111,274.4,86131193.59,227061.02,1.6224993859638495
Maize,Monsoon,Rangamati,310909.0,512296,716.7,44885077.2,90381.79,1.6477361543088171
Maize,Monsoon,Faridpur,20078.0,48000,-256.0,-869121.8599999999,-3578.9399999999996,2.390676362187469
Maize,Winter,Gazipur,1344.0,1736,660.5,-3794032.0,-11529.6,1.2916666666666667
Maize,Monsoon,Cox's Bazar,521865.0,1408615,146.39999999999998,75780740.4,163215.45,2.6991942360572176
Maize,Winter,Jamalpur,119.0,242,1840.6999999999998,-3988242.8,-11965.49,2.033613445378151
Maize,Monsoon,Jamalpur,8721.0,13055,2138.7,-1551354.69,-6906.96,1.4969613576424723
Maize,Winter,Gazipur,1575.0,3107,690.4000000000001,-2829364.5,-8669.25,1.9726984126984126
Maize,Monsoon,Dhaka,24068.0,76998,1197.7,477585.31999999983,-2501.6400000000003,3.1991856406847266
Maize,Winter,Satkhira,1600.0,2880,968.5999999999999,-2808128.0,-8664.0,1.8
Maize,Monsoon,Kushtia,913718.0,1488204,449.9,91318019.34,231566.68,1.6287344673082942
Maize,Winter,Natore,125.0,183,941.3,-2987233.75,-8967.5,1.464
Maize,Monsoon,Dinajpur,464500.0,792600,-541.6,38974215.0,101125.0,1.706350914962325
Maize,Autumn,Mymensingh,277416.0,825146,461.0,38878719.36,82547.28,2.974399457853909
Maize,Monsoon,Tangail,301200.0,629700,567.4,26514604.0,69300.0,2.0906374501992033
Maize,Monsoon,Natore,23757.0,49135,687.4000000000001,586356.7200000002,-1160.1899999999996,2.0682325209411965
Maize,Winter,Rangpur,7120.0,17250,1380.0,-879027.2,-3294.4,2.422752808988764
Maize,Winter,Rangpur,4850.0,10500,733.561905,-3187528.0,-10399.5,2.1649484536082473
Maize,Monsoon,Brahmanbaria,297887.0,636294,539.2,30273077.58,56556.27,2.136024734211295
Maize,Summer,Chittagong,11974.0,27080,1060.8,183031.19999999995,472.46000000000004,2.2615667279104725
Maize,Monsoon,Mymensingh,385865.0,595085,1002.7,38951852.45,98183.55,1.542210358545087
Maize,Winter,Rangpur,7120.0,17250,1580.0,120972.80000000005,-294.4000000000001,2.422752808988764
Maize,Winter,Dinajpur,106100.0,199900,690.5,16773872.0,32013.0,1.884071630537229
Maize,Winter,Barisal,23585.0,132526,917.2,1675014.7000000002,-1990.5500000000002,5.619079923680305
Maize,Summer,Gazipur,1585.0,3455,1103.4,-1809926.8,-5667.15,2.1798107255520507
Maize,Monsoon,Kushtia,907927.0,1473111,474.4,87131193.59,230061.02,1.6224993859638495
Maize,Monsoon,Sirajganj,93820.0,69708,950.0,6581836.6,15393.2,0.7429972287358773
Maize,Winter,Jessore,407000.0,2513000,568.7,59375600.0,120170.0,6.174447174447175
Maize,Winter,Kushtia,3627.0,10185,472.9,-516158.2,-2419.68,2.8081058726220016
Maize,Winter,Barisal,102911.0,745795,1212.6,12692164.2,24018.85,7.246990117674495
Maize,Monsoon,Natore,33467.0,48302,813.4000000000001,285455.39000000013,-298.5799999999999,1.4432724773657633
Maize,Winter,Tangail,297952.0,795312,755.8,47176235.52,98242.24,2.669262163032972
Maize,Monsoon,Brahmanbaria,280811.0,711114,782.2,42210883.84,100708.18,2.5323580628963964
Maize,Autumn,Gazipur,89218.0,181982,1136.9,11468349.28,23441.94,2.039745342868031
Maize,Winter,Jessore,203463.0,1609315,287.6,28714774.48,61142.78999999999,7.909619930896526
Maize,Monsoon,Faridpur,9662.0,19000,-360.79999999999995,-3395045.1799999997,-12681.119999999999,1.9664665700683088
Maize,Autumn,Mymensingh,263299.0,321402,1200.2,33124086.6,36127.84,1.2206730750971329
Maize,Monsoon,Rangpur,2850.0,7940,185.4000000000001,-6658228.0,-20401.5,2.7859649122807015
Maize,Monsoon,Narayanganj,160159.0,250992,145.60000000000002,14852537.82,35438.16,1.5671426519895852
Maize,Monsoon,Narayanganj,166195.0,1532106,170.89999999999998,22165740.8,51154.1,9.218724991726587
Maize,Monsoon,Rangpur,4670.0,10860,1169.7,-3541546.1,-10785.8,2.325481798715203
Maize,Monsoon,Narsingdi,165000.0,461000,205.3,15198050.0,39900.0,2.793939393939394
Maize,Monsoon,Faridpur,5900.0,15600,-266.79999999999995,-3043020.0,-9935.0,2.6440677966101696
Maize,Summer,Mymensingh,184273.0,719263,474.0,27098549.43,54810.09,3.9032468131522253
Maize,Monsoon,Jamalpur,5672.0,9868,2110.8,-104334.47999999998,-1128.24,1.7397743300423132
Maize,Winter,Rangpur,3850.0,8000,1360.5,-3360476.5,-11076.0,2.0779220779220777
Maize,Winter,Tongi,10133.0,20579,-234.29999999999995,-5404660.48,-17149.46,2.0308891739859862
Maize,Monsoon,Rangpur,3220.0,8900,813.3,-3651145.2,-11323.8,2.7639751552795033
Maize,Summer,Tangail,8300.0,13500,367.4,-2214239.0,-6925.0,1.6265060240963856
Maize,Monsoon,Chittagong,1210336.0,3788289,438.5,178712322.6,387410.88,3.1299482127277054
Maize,Winter,Barisal,46869.0,252419,1139.9,2772101.8099999996,654.6299999999992,5.385628027054129
Maize,Winter,Narayanganj,130471.0,984135,111.29999999999995,15695902.16,31055.43,7.542940576833166
Maize,Summer,Kushtia,33320.0,55078,-22.600000000000023,1581766.4000000004,-1004.3999999999996,1.6530012004801922
Maize,Summer,Mymensingh,184273.0,719263,274.0,26098549.43,51810.09,3.9032468131522253
Maize,Autumn,Tongi,60448.0,54087,596.1,7419007.359999999,4276.16,0.894769057702488
Maize,Summer,Kushtia,66929.0,125558,-234.70000000000005,4256869.25,5425.1500000000015,1.8759879872700922
Maize,Winter,Satkhira,140.0,260,909.8,-3986142.8,-11966.4,1.8571428571428572
Maize,Monsoon,Chittagong,545546.0,1066107,267.6,50998143.08,121931.04,1.9542018454905727
Maize,Winter,Narayanganj,130471.0,984135,511.29999999999995,17695902.16,37055.43,7.542940576833166
Maize,Monsoon,Sirajganj,120547.0,309324,498.9000000000001,14473827.75,30191.449999999997,2.5660033016167967
Maize,Summer,Dinajpur,3090.0,6356,125.40000000000009,-4498802.0,-13918.5,2.056957928802589
Maize,Monsoon,Natore,23757.0,49135,687.4000000000001,586356.7200000002,-1160.1899999999996,2.0682325209411965
Maize,Autumn,Mymensingh,223317.0,464137,921.4000000000001,33222017.4,69160.95,2.078377373867641
Maize,Winter,Jessore,161853.0,1131719,620.5,23252556.6,47648.55,6.9922645857660966
Maize,Monsoon,Narsingdi,152000.0,310000,-298.2,11389840.0,29000.0,2.039473684210526
Maize,Summer,Natore,47.0,94,364.70000000000005,-5992126.5600000005,-17984.489999999998,2.0
Maize,Monsoon,Rangamati,297496.0,359960,478.4000000000001,40909996.16,86173.68,1.209965848280313
Maize,Winter,Tangail,297952.0,795312,955.8,48176235.52,101242.24,2.669262163032972
Maize,Monsoon,Rangpur,2850.0,7940,785.4000000000001,-3658228.0,-11401.5,2.7859649122807015
Maize,Autumn,Mymensingh,234920.0,401472,289.29999999999995,33605234.4,30936.4,1.7089732674953175
Maize,Monsoon,Rangpur,5060.0,10090,1813.1,-483222.2,-1684.4,1.9940711462450593
Maize,Autumn,Mymensingh,263299.0,321402,1400.2,34124086.6,39127.84,1.2206730750971329
Maize,Monsoon,Dhaka,19812.0,14194,1573.6,-124397.95999999996,-1047.0,0.7164344841510196
Maize,Monsoon,Jessore,535709.0,1284991,245.20000000000005,65415396.39,108855.98,2.3986735335788647
Maize,Monsoon,Noakhali,34.0,174,547.1,-994789.5,-2988.1,5.117647058823529
Maize,Monsoon,Noakhali,34.0,174,-52.89999999999998,-3994789.5,-11988.1,5.117647058823529
Maize,Monsoon,Noakhali,34.0,174,-42.299999999999955,-3994631.06,-11988.78,5.117647058823529
Maize,Monsoon,Brahmanbaria,300976.0,662272,781.5999999999999,26736428.8,78283.04,2.2004146510020735
Maize,Winter,Pabna,2500.0,3887,1875.3000000000002,-2616875.0,-8125.0,1.5548
Maize,Winter,Jessore,164827.0,988711,675.5,17766053.84,28613.67,5.998477191236873
Maize,Monsoon,Barisal,38519.0,121161,1352.5,-194322.7999999998,-829.4899999999998,3.1454866429554245
Maize,Monsoon,Rajshahi,17175.0,24878,3218.2,-1365455.25,-3675.75,1.4485007278020379
Maize,Monsoon,Rangpur,4670.0,10860,969.7,-4541546.1,-13785.8,2.325481798715203
Maize,Winter,Narayanganj,130471.0,984135,311.29999999999995,16695902.16,34055.43,7.542940576833166
Maize,Winter,Tongi,10133.0,20579,765.7,-404660.48,-2149.46,2.0308891739859862
Maize,Autumn,Tangail,21.0,19695,556.0999999999999,-2998001.43,-8993.49,937.8571428571429
Maize,Summer,Natore,66.0,96,875.8,-2989608.96,-8974.92,1.4545454545454546
Maize,Autumn,Tangail,21.0,19695,556.0999999999999,-2998001.43,-8993.49,937.8571428571429
Maize,Summer,Chittagong,19621.0,67607,219.0999999999999,-2817473.8,-11132.65,3.4456449722236377
Maize,Summer,Mymensingh,143522.0,307134,903.7,11658988.74,38491.82,2.1399785398754196
Maize,Summer,Chittagong,9272.0,23960,802.9,-53050.640000000014,-589.2800000000002,2.5841242450388267
Maize,Monsoon,Dinajpur,302790.0,469550,14.799999999999955,43671257.6,103060.2,1.5507447405792794
Maize,Winter,Barisal,46869.0,252419,1139.9,2772101.8099999996,654.6299999999992,5.385628027054129
Maize,Monsoon,Faridpur,17469.0,36000,-483.1,-2905117.52,-11331.51,2.0607934054611023
Maize,Monsoon,Feni,39950.0,66210,1785.4863639999999,2692424.0,1183.5,1.6573216520650813
Maize,Monsoon,Dhaka,31537.0,98783,1898.5636359999999,3965185.2800000003,8984.06,3.1322890572977773
Maize,Monsoon,Bogra,1516103.0,4369819,846.7,257405851.3,551958.11,2.8822705317514705
Maize,Autumn,Gazipur,56216.0,85608,903.4000000000001,3741422.7199999997,2805.3600000000006,1.5228404724633555
Maize,Monsoon,Noakhali,165.0,132,-15.5,-3983698.0,-11952.15,0.8
Maize,Monsoon,Chittagong,1210336.0,3788289,438.5,178712322.6,387410.88,3.1299482127277054
Maize,Monsoon,Rangpur,19810.0,45840,1180.0,118886.3999999999,-1472.1999999999998,2.313982836951035
Maize,Winter,Gazipur,1344.0,1736,260.5,-5794032.0,-17529.6,1.2916666666666667
Maize,Winter,Narayanganj,158323.0,1059526,370.9,21926373.12,51162.74,6.692179910688908
Maize,Monsoon,Rangamati,330208.0,525800,389.5,29416519.36,76854.08,1.5923296831088283
Maize,Monsoon,Feni,38498.0,67992,2371.6,2899818.5,4474.299999999999,1.7661177204010599
Maize,Winter,Dinajpur,92558.0,235342,214.79999999999995,11572331.52,26172.04,2.5426435316234146
Maize,Winter,Kushtia,10620.0,23341,196.70000000000005,-322995.80000000005,-2495.4,2.197834274952919
Maize,Monsoon,Rangpur,17980.0,32250,534.8,-428140.7999999998,-7381.8,1.7936596218020022
Maize,Winter,Jessore,151474.0,824920,381.79999999999995,14410693.16,25809.54,5.44595112032428
Maize,Monsoon,Jamalpur,10810.0,20720,1475.4,-1703664.8,-6729.9,1.9167437557816835
Maize,Winter,Cox's Bazar,165415.0,1125685,342.6,22349848.75,48895.25,6.805217181029532
Maize,Winter,Jamalpur,339.0,750,1953.0,-1956706.31,-5925.42,2.2123893805309733
Maize,Monsoon,Chittagong,502797.0,1391132,466.70000000000005,43851190.49,143867.07,2.7667865957831888
Maize,Monsoon,Bogra,1100000.0,3138000,200.70000000000005,169701000.0,351000.0,2.8527272727272726
Maize,Summer,Kushtia,48817.0,120432,14.5,4384807.92,6062.290000000001,2.4670094434315915
Maize,Monsoon,Narsingdi,152000.0,310000,-298.2,11389840.0,29000.0,2.039473684210526
Maize,Winter,Narayanganj,164978.0,1108221,-89.89999999999998,23336621.28,46041.86,6.717386560632327
Maize,Summer,Kushtia,10385.0,16398,-126.10000000000002,-2011659.55,-5780.65,1.5790081848820414
Maize,Monsoon,Rangamati,322699.0,492270,632.0999999999999,32961209.659999996,61766.78999999999,1.5254773023777577
Maize,Monsoon,Chittagong,1246109.0,3950152,635.5999999999999,177050289.4,327449.43,3.169989142201846
Maize,Winter,Pabna,2140.0,3336,2126.8,-5663078.4,-17186.8,1.5588785046728972
Maize,Winter,Dinajpur,88311.0,201807,-215.70000000000005,9945190.01,17142.63,2.2851853110031595
Maize,Summer,Natore,36.0,80,887.4000000000001,-1994565.44,-5988.12,2.2222222222222223
Maize,Monsoon,Noakhali,165.0,132,184.5,-2983698.0,-8952.15,0.8
Maize,Summer,Mymensingh,161062.0,440821,753.9000000000001,12941916.76,29654.879999999997,2.7369646471545117
Maize,Monsoon,Rangamati,310883.0,440900,956.2,27586735.11,90373.73,1.4182184294413012
Maize,Winter,Chittagong,103879.0,318029,435.5999999999999,11009476.71,16047.330000000002,3.0615331298915085
Maize,Summer,Chittagong,27180.0,88183,835.5999999999999,1927238.2000000002,1338.6000000000004,3.2444076526857986
Maize,Summer,Dinajpur,6022.0,12876,184.29999999999995,-1049065.98,-4012.74,2.1381600797077382
Maize,Monsoon,Faridpur,13412.0,30000,129.3,712846.52,-49.36000000000013,2.236802863107665
Maize,Winter,Kushtia,10653.0,25493,-183.60000000000002,-2391823.12,-8484.51,2.3930348258706466
Maize,Winter,Chittagong,127577.0,386114,356.20000000000005,16238611.600000001,30548.870000000003,3.0265173189524757
Maize,Summer,Gazipur,1916.0,4497,1516.9,-755307.64,-2578.48,2.3470772442588728
